raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
867,411,Orange-crowned Warbler,Orange-crowned Warbler,0,Orange-crowned Warbler,class_name_only,,9,5,needs_normalization
868,412,Nashville Warbler,Nashville Warbler,0,Nashville Warbler,class_name_only,,13,5,needs_normalization
869,413,MacGillivray's Warbler,MacGillivray's Warbler,0,MacGillivray's Warbler,class_name_only,,11,5,needs_normalization
870,414,Mourning Warbler,Mourning Warbler,0,Mourning Warbler,class_name_only,,13,5,needs_normalization
871,415,Hooded Warbler,Hooded Warbler,0,Hooded Warbler,class_name_only,,11,5,needs_normalization
872,416,Cape May Warbler,Cape May Warbler,0,Cape May Warbler,class_name_only,,10,5,needs_normalization
873,417,Northern Parula,Northern Parula,0,Northern Parula,class_name_only,,9,5,needs_normalization
874,418,Blackburnian Warbler,Blackburnian Warbler,0,Blackburnian Warbler,class_name_only,,6,3,needs_normalization
875,419,Yellow Warbler,Yellow Warbler,0,Yellow Warbler,class_name_only,,7,5,needs_normalization
876,420,Palm Warbler,Palm Warbler,0,Palm Warbler,class_name_only,,7,5,needs_normalization
877,421,Pine Warbler,Pine Warbler,0,Pine Warbler,class_name_only,,9,5,needs_normalization
878,422,Yellow-throated Warbler,Yellow-throated Warbler,0,Yellow-throated Warbler,class_name_only,,10,5,needs_normalization
879,423,Prairie Warbler,Prairie Warbler,0,Prairie Warbler,class_name_only,,12,5,needs_normalization
880,424,Black-throated Gray Warbler,Black-throated Gray Warbler,0,Black-throated Gray Warbler,class_name_only,,9,5,needs_normalization
881,425,Townsend's Warbler,Townsend's Warbler,0,Townsend's Warbler,class_name_only,,11,5,needs_normalization
882,426,Hermit Warbler,Hermit Warbler,0,Hermit Warbler,class_name_only,,9,5,needs_normalization
883,427,Black-throated Green Warbler,Black-throated Green Warbler,0,Black-throated Green Warbler,class_name_only,,12,5,needs_normalization
884,428,Canada Warbler,Canada Warbler,0,Canada Warbler,class_name_only,,5,5,needs_normalization
885,429,Wilson's Warbler,Wilson's Warbler,0,Wilson's Warbler,class_name_only,,10,5,needs_normalization
886,430,Yellow-breasted Chat,Yellow-breasted Chat,0,Yellow-breasted Chat,class_name_only,,8,5,needs_normalization
887,431,Green-tailed Towhee,Green-tailed Towhee,0,Green-tailed Towhee,class_name_only,,10,5,needs_normalization
888,432,Spotted Towhee,Spotted Towhee,0,Spotted Towhee,class_name_only,,5,3,needs_normalization
889,433,Eastern Towhee,Eastern Towhee,0,Eastern Towhee,class_name_only,,8,5,needs_normalization
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,0,Rufous-crowned Sparrow,class_name_only,,9,5,needs_normalization
891,435,Canyon Towhee,Canyon Towhee,0,Canyon Towhee,class_name_only,,7,3,needs_normalization
892,436,California Towhee,California Towhee,0,California Towhee,class_name_only,,6,2,needs_normalization
893,437,Abert's Towhee,Abert's Towhee,0,Abert's Towhee,class_name_only,,6,5,needs_normalization
894,438,American Tree Sparrow,American Tree Sparrow,0,American Tree Sparrow,class_name_only,,9,5,needs_normalization
895,439,Clay-colored Sparrow,Clay-colored Sparrow,0,Clay-colored Sparrow,class_name_only,,9,5,needs_normalization
896,440,Brewer's Sparrow,Brewer's Sparrow,0,Brewer's Sparrow,class_name_only,,6,4,needs_normalization
897,441,Field Sparrow,Field Sparrow,0,Field Sparrow,class_name_only,,12,5,needs_normalization
898,442,Vesper Sparrow,Vesper Sparrow,0,Vesper Sparrow,class_name_only,,10,5,needs_normalization
899,443,Lark Sparrow,Lark Sparrow,0,Lark Sparrow,class_name_only,,8,5,needs_normalization
900,444,Savannah Sparrow,Savannah Sparrow,0,Savannah Sparrow,class_name_only,,9,5,needs_normalization
901,445,Fox Sparrow (Sooty),Fox Sparrow,0,Fox Sparrow Sooty,class_name_only,Sooty,7,3,needs_normalization|shared_variant_descriptor
902,446,Song Sparrow,Song Sparrow,0,Song Sparrow,class_name_only,,6,3,needs_normalization
903,447,Lincoln's Sparrow,Lincoln's Sparrow,0,Lincoln's Sparrow,class_name_only,,9,4,needs_normalization
904,448,Swamp Sparrow,Swamp Sparrow,0,Swamp Sparrow,class_name_only,,9,5,needs_normalization
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,0,Dark-eyed Junco Pink sided,class_name_only,Pink sided,4,3,compact_verified
906,450,Summer Tanager (Female),Summer Tanager,0,Summer Tanager Female,class_name_only,Female,12,1,needs_normalization|shared_variant_descriptor
907,451,Pyrrhuloxia,Pyrrhuloxia,0,Pyrrhuloxia,class_name_only,,15,5,needs_normalization
908,452,Dickcissel,Dickcissel,0,Dickcissel,class_name_only,,12,5,needs_normalization
909,453,Eastern Meadowlark,Eastern Meadowlark,0,Eastern Meadowlark,class_name_only,,8,5,needs_normalization
910,454,Western Meadowlark,Western Meadowlark,0,Western Meadowlark,class_name_only,,9,5,needs_normalization
911,455,Rusty Blackbird,Rusty Blackbird,0,Rusty Blackbird,class_name_only,,8,5,needs_normalization
912,456,Common Grackle,Common Grackle,0,Common Grackle,class_name_only,,9,2,needs_normalization
913,457,Boat-tailed Grackle,Boat-tailed Grackle,0,Boat-tailed Grackle,class_name_only,,12,5,needs_normalization
914,458,Great-tailed Grackle,Great-tailed Grackle,0,Great-tailed Grackle,class_name_only,,17,5,needs_normalization
915,459,Bronzed Cowbird,Bronzed Cowbird,0,Bronzed Cowbird,class_name_only,,5,3,needs_normalization
916,460,Orchard Oriole (Immature Male),Orchard Oriole,0,Orchard Oriole Immature Male,class_name_only,Immature Male,12,5,needs_normalization|shared_variant_descriptor
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,0,Gray-crowned Rosy-Finch,class_name_only,,10,5,needs_normalization
918,462,Black Rosy-Finch,Black Rosy-Finch,0,Black Rosy-Finch,class_name_only,,5,4,needs_normalization
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,0,Brown-capped Rosy-Finch,class_name_only,,13,5,needs_normalization
920,464,Common Redpoll,Common Redpoll,0,Common Redpoll,class_name_only,,10,5,needs_normalization
921,465,Hoary Redpoll,Hoary Redpoll,0,Hoary Redpoll,class_name_only,,10,5,needs_normalization
922,466,Pine Siskin,Pine Siskin,0,Pine Siskin,class_name_only,,5,5,needs_normalization
923,467,Western Wood-Pewee,Western Wood-Pewee,0,Western Wood-Pewee,class_name_only,,7,4,needs_normalization
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,0,Eastern Wood-Pewee,class_name_only,,11,5,needs_normalization
925,469,Least Flycatcher,Least Flycatcher,0,Least Flycatcher,class_name_only,,5,4,needs_normalization
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,0,Pacific-slope Flycatcher,class_name_only,,11,5,needs_normalization
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,0,Cordilleran Flycatcher,class_name_only,,11,5,needs_normalization
928,472,Black Phoebe,Black Phoebe,0,Black Phoebe,class_name_only,,8,5,needs_normalization
929,473,Eastern Phoebe,Eastern Phoebe,0,Eastern Phoebe,class_name_only,,11,5,needs_normalization
930,474,Say's Phoebe,Say's Phoebe,0,Say's Phoebe,class_name_only,,10,5,needs_normalization
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,0,Ash-throated Flycatcher,class_name_only,,11,5,needs_normalization
932,476,Great Crested Flycatcher,Great Crested Flycatcher,0,Great Crested Flycatcher,class_name_only,,10,5,needs_normalization
933,477,Cassin's Kingbird,Cassin's Kingbird,0,Cassin's Kingbird,class_name_only,,8,4,needs_normalization
934,478,Western Kingbird,Western Kingbird,0,Western Kingbird,class_name_only,,9,5,needs_normalization
935,479,Eastern Kingbird,Eastern Kingbird,0,Eastern Kingbird,class_name_only,,7,3,needs_normalization
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,0,Scissor-tailed Flycatcher,class_name_only,,7,5,needs_normalization
937,481,Loggerhead Shrike,Loggerhead Shrike,0,Loggerhead Shrike,class_name_only,,12,5,needs_normalization
938,482,Northern Shrike,Northern Shrike,0,Northern Shrike,class_name_only,,11,5,needs_normalization
939,483,White-eyed Vireo,White-eyed Vireo,0,White-eyed Vireo,class_name_only,,10,5,needs_normalization
940,484,Bell's Vireo,Bell's Vireo,0,Bell's Vireo,class_name_only,,7,4,needs_normalization
941,485,Yellow-throated Vireo,Yellow-throated Vireo,0,Yellow-throated Vireo,class_name_only,,7,2,needs_normalization
942,486,Plumbeous Vireo,Plumbeous Vireo,0,Plumbeous Vireo,class_name_only,,6,5,needs_normalization
943,487,Cassin's Vireo,Cassin's Vireo,0,Cassin's Vireo,class_name_only,,13,5,needs_normalization
944,488,Blue-headed Vireo,Blue-headed Vireo,0,Blue-headed Vireo,class_name_only,,7,3,needs_normalization
945,489,Hutton's Vireo,Hutton's Vireo,0,Hutton's Vireo,class_name_only,,7,4,needs_normalization
946,490,Warbling Vireo,Warbling Vireo,0,Warbling Vireo,class_name_only,,16,5,needs_normalization
947,491,Red-eyed Vireo,Red-eyed Vireo,0,Red-eyed Vireo,class_name_only,,13,5,needs_normalization
948,492,Gray Jay,Gray Jay,0,Gray Jay,class_name_only,,10,5,needs_normalization
949,493,Steller's Jay,Steller's Jay,0,Steller's Jay,class_name_only,,7,3,needs_normalization
950,494,Blue Jay,Blue Jay,0,Blue Jay,class_name_only,,5,4,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,0,Florida Scrub-Jay,class_name_only,,9,5,needs_normalization
952,496,Western Scrub-Jay,Western Scrub-Jay,0,Western Scrub-Jay,class_name_only,,0,0,missing_descriptor
953,497,Mexican Jay,Mexican Jay,0,Mexican Jay,class_name_only,,10,4,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,0,Clark's Nutcracker,class_name_only,,7,5,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,0,Black-billed Magpie,class_name_only,,4,3,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,0,Yellow-billed Magpie,class_name_only,,7,3,needs_normalization
957,501,American Crow,American Crow,0,American Crow,class_name_only,,3,0,needs_normalization
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,0,Yellow-rumped Warbler Breeding Audubon's,class_name_only,Breeding Audubon's,12,4,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,0,Purple Martin Female or juvenile,class_name_only,Female or juvenile,9,3,needs_normalization|shared_variant_descriptor
960,504,American Robin (Juvenile),American Robin,0,American Robin Juvenile,class_name_only,Juvenile,5,3,compact_verified
961,505,Phainopepla (Male),Phainopepla,0,Phainopepla Male,class_name_only,Male,8,2,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,0,Snow Bunting Nonbreeding,class_name_only,Nonbreeding,15,5,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,0,Common Yellowthroat Female or immature male,class_name_only,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,0,American Redstart Female or juvenile,class_name_only,Female or juvenile,13,4,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,0,Magnolia Warbler Female or immature male,class_name_only,Female or immature male,15,5,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,0,"Bay-breasted Warbler Female, Nonbreeding male, Immature",class_name_only,"Female, Nonbreeding male, Immature",16,5,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,0,Chestnut-sided Warbler Female or immature male,class_name_only,Female or immature male,10,5,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,0,Blackpoll Warbler Female or juvenile,class_name_only,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,0,Black-throated Blue Warbler Female or Immature male,class_name_only,Female or Immature male,10,5,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,0,Lark Bunting Female or Nonbreeding male,class_name_only,Female or Nonbreeding male,8,5,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,0,White-throated Sparrow Tan striped or immature,class_name_only,Tan striped or immature,12,5,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,0,Harris's Sparrow Immature,class_name_only,Immature,13,5,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,0,White-crowned Sparrow Immature,class_name_only,Immature,4,2,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,0,Golden-crowned Sparrow Immature,class_name_only,Immature,9,4,needs_normalization|shared_variant_descriptor
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,0,Dark-eyed Junco White winged,class_name_only,White winged,4,5,compact_verified
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,0,Chipping Sparrow Immature or nonbreeding adult,class_name_only,Immature or nonbreeding adult,9,5,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,0,Scarlet Tanager Female or Nonbreeding Male,class_name_only,Female or Nonbreeding Male,9,2,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,0,Western Tanager Female or Nonbreeding Male,class_name_only,Female or Nonbreeding Male,10,2,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,0,Northern Cardinal Female or Juvenile,class_name_only,Female or Juvenile,9,3,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,0,Rose-breasted Grosbeak Female or immature male,class_name_only,Female or immature male,11,5,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,0,Black-headed Grosbeak Female or immature male,class_name_only,Female or immature male,13,5,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,0,Blue Grosbeak Female or juvenile,class_name_only,Female or juvenile,10,4,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,0,Lazuli Bunting Female or juvenile,class_name_only,Female or juvenile,12,5,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,0,Indigo Bunting Female or juvenile,class_name_only,Female or juvenile,11,4,needs_normalization|shared_variant_descriptor
985,529,Painted Bunting (Female/juvenile),Painted Bunting,0,Painted Bunting Female or juvenile,class_name_only,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,0,Bobolink Female or juvenile or nonbreeding male,class_name_only,Female or juvenile or nonbreeding male,10,3,needs_normalization|shared_variant_descriptor
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,0,Red-winged Blackbird Female or juvenile,class_name_only,Female or juvenile,8,3,needs_normalization|shared_variant_descriptor
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,0,Yellow-headed Blackbird Female or Immature Male,class_name_only,Female or Immature Male,9,4,needs_normalization|shared_variant_descriptor
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,0,Brewer's Blackbird Male,class_name_only,Male,11,1,needs_normalization|shared_variant_descriptor
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,0,Brown-headed Cowbird Female or Juvenile,class_name_only,Female or Juvenile,2,1,needs_normalization|shared_variant_descriptor
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,0,Hooded Oriole Female or Immature male,class_name_only,Female or Immature male,12,5,needs_normalization|shared_variant_descriptor
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,0,Bullock's Oriole Female or Immature male,class_name_only,Female or Immature male,12,5,needs_normalization|shared_variant_descriptor
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,0,Baltimore Oriole Female or Immature male,class_name_only,Female or Immature male,9,3,needs_normalization|shared_variant_descriptor
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,0,Pine Grosbeak Female or juvenile,class_name_only,Female or juvenile,10,5,needs_normalization|shared_variant_descriptor
995,539,Purple Finch (Female/immature),Purple Finch,0,Purple Finch Female or immature,class_name_only,Female or immature,9,3,needs_normalization|shared_variant_descriptor
996,540,Cassin's Finch (Female/immature),Cassin's Finch,0,Cassin's Finch Female or immature,class_name_only,Female or immature,10,2,needs_normalization|shared_variant_descriptor
997,541,House Finch (Female/immature),House Finch,0,House Finch Female or immature,class_name_only,Female or immature,8,5,needs_normalization|shared_variant_descriptor
998,542,Red Crossbill (Female/juvenile),Red Crossbill,0,Red Crossbill Female or juvenile,class_name_only,Female or juvenile,7,5,needs_normalization|shared_variant_descriptor
999,543,White-winged Crossbill (Female/juvenile),White-winged Crossbill,0,White-winged Crossbill Female or juvenile,class_name_only,Female or juvenile,9,5,needs_normalization|shared_variant_descriptor
1000,544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,0,Lesser Goldfinch Female or juvenile,class_name_only,Female or juvenile,14,5,needs_normalization|shared_variant_descriptor
1001,545,American Goldfinch (Female/Nonbreeding Male),American Goldfinch,0,American Goldfinch Female or Nonbreeding Male,class_name_only,Female or Nonbreeding Male,14,5,needs_normalization|shared_variant_descriptor
1002,546,Evening Grosbeak (Female/Juvenile),Evening Grosbeak,0,Evening Grosbeak Female or Juvenile,class_name_only,Female or Juvenile,12,3,needs_normalization|shared_variant_descriptor
1003,547,House Sparrow (Female/Juvenile),House Sparrow,0,House Sparrow Female or Juvenile,class_name_only,Female or Juvenile,12,3,needs_normalization|shared_variant_descriptor
1004,548,"Vermilion Flycatcher (Female, immature)",Vermilion Flycatcher,0,"Vermilion Flycatcher Female, immature",class_name_only,"Female, immature",8,2,needs_normalization|shared_variant_descriptor
1005,549,European Starling (Juvenile),European Starling,0,European Starling Juvenile,class_name_only,Juvenile,7,2,needs_normalization|shared_variant_descriptor
1006,550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,0,Fox Sparrow Thick billed or Slate colored,class_name_only,Thick billed or Slate colored,7,3,needs_normalization|shared_variant_descriptor
1007,551,Summer Tanager (Immature Male),Summer Tanager,0,Summer Tanager Immature Male,class_name_only,Immature Male,12,1,needs_normalization|shared_variant_descriptor
1008,552,Orchard Oriole (Female/Juvenile),Orchard Oriole,0,Orchard Oriole Female or Juvenile,class_name_only,Female or Juvenile,12,5,needs_normalization|shared_variant_descriptor
1009,553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,0,Yellow-rumped Warbler Winter or juvenile Audubon's,class_name_only,Winter or juvenile Audubon's,12,4,needs_normalization|shared_variant_descriptor
1010,554,Dark-eyed Junco (Red-backed/Gray-headed),Dark-eyed Junco,0,Dark-eyed Junco Red backed or Gray headed,class_name_only,Red backed or Gray headed,3,3,compact_verified
