raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
747,291,Yellow-rumped Warbler (Breeding Myrtle),Yellow-rumped Warbler,1,a photo of a breeding myrtle Yellow-rumped Warbler.,short_variant,Breeding Myrtle,12,4,needs_normalization|shared_variant_descriptor
747,291,Yellow-rumped Warbler (Breeding Myrtle),Yellow-rumped Warbler,2,a field guide photo of a breeding myrtle Yellow-rumped Warbler.,short_variant,Breeding Myrtle,12,4,needs_normalization|shared_variant_descriptor
748,292,European Starling (Breeding Adult),European Starling,0,European Starling Breeding Adult,short_variant,Breeding Adult,7,2,needs_normalization|shared_variant_descriptor
748,292,European Starling (Breeding Adult),European Starling,1,a photo of a breeding adult European Starling.,short_variant,Breeding Adult,7,2,needs_normalization|shared_variant_descriptor
748,292,European Starling (Breeding Adult),European Starling,2,a field guide photo of a breeding adult European Starling.,short_variant,Breeding Adult,7,2,needs_normalization|shared_variant_descriptor
749,293,Fox Sparrow (Red),Fox Sparrow,0,Fox Sparrow Red,short_variant,Red,7,3,needs_normalization|shared_variant_descriptor
749,293,Fox Sparrow (Red),Fox Sparrow,1,a photo of a red Fox Sparrow.,short_variant,Red,7,3,needs_normalization|shared_variant_descriptor
749,293,Fox Sparrow (Red),Fox Sparrow,2,a field guide photo of a red Fox Sparrow.,short_variant,Red,7,3,needs_normalization|shared_variant_descriptor
750,294,Summer Tanager (Adult Male),Summer Tanager,0,Summer Tanager Adult Male,short_variant,Adult Male,12,1,needs_normalization|shared_variant_descriptor
750,294,Summer Tanager (Adult Male),Summer Tanager,1,a photo of an adult male Summer Tanager.,short_variant,Adult Male,12,1,needs_normalization|shared_variant_descriptor
750,294,Summer Tanager (Adult Male),Summer Tanager,2,a field guide photo of an adult male Summer Tanager.,short_variant,Adult Male,12,1,needs_normalization|shared_variant_descriptor
751,295,Orchard Oriole (Adult Male),Orchard Oriole,0,Orchard Oriole Adult Male,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
751,295,Orchard Oriole (Adult Male),Orchard Oriole,1,a photo of an adult male Orchard Oriole.,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
751,295,Orchard Oriole (Adult Male),Orchard Oriole,2,a field guide photo of an adult male Orchard Oriole.,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
752,296,Purple Martin (Adult male),Purple Martin,0,Purple Martin Adult male,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
752,296,Purple Martin (Adult male),Purple Martin,1,a photo of an adult male Purple Martin.,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
752,296,Purple Martin (Adult male),Purple Martin,2,a field guide photo of an adult male Purple Martin.,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
753,297,American Robin (Adult),American Robin,0,American Robin Adult,short_variant,Adult,7,4,compact_verified
753,297,American Robin (Adult),American Robin,1,a photo of an adult American Robin.,short_variant,Adult,7,4,compact_verified
753,297,American Robin (Adult),American Robin,2,a field guide photo of an adult American Robin.,short_variant,Adult,7,4,compact_verified
754,298,Phainopepla (Female/juvenile),Phainopepla,0,Phainopepla Female or juvenile,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
754,298,Phainopepla (Female/juvenile),Phainopepla,1,a photo of a female or juvenile Phainopepla.,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
754,298,Phainopepla (Female/juvenile),Phainopepla,2,a field guide photo of a female or juvenile Phainopepla.,short_variant,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
755,299,Snow Bunting (Breeding adult),Snow Bunting,0,Snow Bunting Breeding adult,short_variant,Breeding adult,15,5,needs_normalization|shared_variant_descriptor
755,299,Snow Bunting (Breeding adult),Snow Bunting,1,a photo of a breeding adult Snow Bunting.,short_variant,Breeding adult,15,5,needs_normalization|shared_variant_descriptor
755,299,Snow Bunting (Breeding adult),Snow Bunting,2,a field guide photo of a breeding adult Snow Bunting.,short_variant,Breeding adult,15,5,needs_normalization|shared_variant_descriptor
756,300,Common Yellowthroat (Adult Male),Common Yellowthroat,0,Common Yellowthroat Adult Male,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
756,300,Common Yellowthroat (Adult Male),Common Yellowthroat,1,a photo of an adult male Common Yellowthroat.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
756,300,Common Yellowthroat (Adult Male),Common Yellowthroat,2,a field guide photo of an adult male Common Yellowthroat.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
757,301,American Redstart (Adult Male),American Redstart,0,American Redstart Adult Male,short_variant,Adult Male,13,4,needs_normalization|shared_variant_descriptor
757,301,American Redstart (Adult Male),American Redstart,1,a photo of an adult male American Redstart.,short_variant,Adult Male,13,4,needs_normalization|shared_variant_descriptor
757,301,American Redstart (Adult Male),American Redstart,2,a field guide photo of an adult male American Redstart.,short_variant,Adult Male,13,4,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,0,Magnolia Warbler Breeding male,short_variant,Breeding male,15,5,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,1,a photo of a breeding male Magnolia Warbler.,short_variant,Breeding male,15,5,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,2,a field guide photo of a breeding male Magnolia Warbler.,short_variant,Breeding male,15,5,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,0,Bay-breasted Warbler Breeding male,short_variant,Breeding male,16,5,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,1,a photo of a breeding male Bay-breasted Warbler.,short_variant,Breeding male,16,5,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,2,a field guide photo of a breeding male Bay-breasted Warbler.,short_variant,Breeding male,16,5,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,0,Chestnut-sided Warbler Breeding male,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,1,a photo of a breeding male Chestnut-sided Warbler.,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,2,a field guide photo of a breeding male Chestnut-sided Warbler.,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,0,Blackpoll Warbler Breeding male,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,1,a photo of a breeding male Blackpoll Warbler.,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,2,a field guide photo of a breeding male Blackpoll Warbler.,short_variant,Breeding male,10,5,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,0,Black-throated Blue Warbler Adult Male,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,1,a photo of an adult male Black-throated Blue Warbler.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,2,a field guide photo of an adult male Black-throated Blue Warbler.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,0,Lark Bunting Breeding male,short_variant,Breeding male,8,5,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,1,a photo of a breeding male Lark Bunting.,short_variant,Breeding male,8,5,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,2,a field guide photo of a breeding male Lark Bunting.,short_variant,Breeding male,8,5,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,0,White-throated Sparrow White striped,short_variant,White striped,12,5,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,1,a photo of a white striped White-throated Sparrow.,short_variant,White striped,12,5,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,2,a field guide photo of a white striped White-throated Sparrow.,short_variant,White striped,12,5,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,0,Harris's Sparrow Adult,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,1,a photo of an adult Harris's Sparrow.,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,2,a field guide photo of an adult Harris's Sparrow.,short_variant,Adult,13,5,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,0,White-crowned Sparrow Adult,short_variant,Adult,4,2,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,1,a photo of an adult White-crowned Sparrow.,short_variant,Adult,4,2,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,2,a field guide photo of an adult White-crowned Sparrow.,short_variant,Adult,4,2,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,0,Golden-crowned Sparrow Adult,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,1,a photo of an adult Golden-crowned Sparrow.,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,2,a field guide photo of an adult Golden-crowned Sparrow.,short_variant,Adult,9,4,needs_normalization|shared_variant_descriptor
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,0,Dark-eyed Junco Oregon,short_variant,Oregon,7,5,compact_verified
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,1,a photo of an oregon Dark-eyed Junco.,short_variant,Oregon,7,5,compact_verified
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,2,a field guide photo of an oregon Dark-eyed Junco.,short_variant,Oregon,7,5,compact_verified
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,0,Chipping Sparrow Breeding,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,1,a photo of a breeding Chipping Sparrow.,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,2,a field guide photo of a breeding Chipping Sparrow.,short_variant,Breeding,9,5,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,0,Scarlet Tanager Breeding Male,short_variant,Breeding Male,9,2,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,1,a photo of a breeding male Scarlet Tanager.,short_variant,Breeding Male,9,2,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,2,a field guide photo of a breeding male Scarlet Tanager.,short_variant,Breeding Male,9,2,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,0,Western Tanager Breeding Male,short_variant,Breeding Male,10,2,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,1,a photo of a breeding male Western Tanager.,short_variant,Breeding Male,10,2,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,2,a field guide photo of a breeding male Western Tanager.,short_variant,Breeding Male,10,2,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,0,Northern Cardinal Adult Male,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,1,a photo of an adult male Northern Cardinal.,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,2,a field guide photo of an adult male Northern Cardinal.,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,0,Rose-breasted Grosbeak Adult Male,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,1,a photo of an adult male Rose-breasted Grosbeak.,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,2,a field guide photo of an adult male Rose-breasted Grosbeak.,short_variant,Adult Male,11,5,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,0,Black-headed Grosbeak Adult Male,short_variant,Adult Male,13,5,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,1,a photo of an adult male Black-headed Grosbeak.,short_variant,Adult Male,13,5,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,2,a field guide photo of an adult male Black-headed Grosbeak.,short_variant,Adult Male,13,5,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,0,Blue Grosbeak Adult Male,short_variant,Adult Male,10,4,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,1,a photo of an adult male Blue Grosbeak.,short_variant,Adult Male,10,4,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,2,a field guide photo of an adult male Blue Grosbeak.,short_variant,Adult Male,10,4,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,0,Lazuli Bunting Adult Male,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,1,a photo of an adult male Lazuli Bunting.,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,2,a field guide photo of an adult male Lazuli Bunting.,short_variant,Adult Male,12,5,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,0,Indigo Bunting Adult Male,short_variant,Adult Male,11,4,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,1,a photo of an adult male Indigo Bunting.,short_variant,Adult Male,11,4,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,2,a field guide photo of an adult male Indigo Bunting.,short_variant,Adult Male,11,4,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,0,Painted Bunting Adult Male,short_variant,Adult Male,8,2,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,1,a photo of an adult male Painted Bunting.,short_variant,Adult Male,8,2,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,2,a field guide photo of an adult male Painted Bunting.,short_variant,Adult Male,8,2,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,0,Bobolink Breeding male,short_variant,Breeding male,10,3,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,1,a photo of a breeding male Bobolink.,short_variant,Breeding male,10,3,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,2,a field guide photo of a breeding male Bobolink.,short_variant,Breeding male,10,3,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,0,Red-winged Blackbird Male,short_variant,Male,8,3,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,1,a photo of a male Red-winged Blackbird.,short_variant,Male,8,3,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,2,a field guide photo of a male Red-winged Blackbird.,short_variant,Male,8,3,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,0,Yellow-headed Blackbird Adult Male,short_variant,Adult Male,9,4,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,1,a photo of an adult male Yellow-headed Blackbird.,short_variant,Adult Male,9,4,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,2,a field guide photo of an adult male Yellow-headed Blackbird.,short_variant,Adult Male,9,4,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,0,Brewer's Blackbird Female or Juvenile,short_variant,Female or Juvenile,11,1,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,1,a photo of a female or juvenile Brewer's Blackbird.,short_variant,Female or Juvenile,11,1,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,2,a field guide photo of a female or juvenile Brewer's Blackbird.,short_variant,Female or Juvenile,11,1,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,0,Brown-headed Cowbird Male,short_variant,Male,2,1,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,1,a photo of a male Brown-headed Cowbird.,short_variant,Male,2,1,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,2,a field guide photo of a male Brown-headed Cowbird.,short_variant,Male,2,1,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,0,Hooded Oriole Adult male,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,1,a photo of an adult male Hooded Oriole.,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,2,a field guide photo of an adult male Hooded Oriole.,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,0,Bullock's Oriole Adult male,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,1,a photo of an adult male Bullock's Oriole.,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,2,a field guide photo of an adult male Bullock's Oriole.,short_variant,Adult male,12,5,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,0,Baltimore Oriole Adult male,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,1,a photo of an adult male Baltimore Oriole.,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,2,a field guide photo of an adult male Baltimore Oriole.,short_variant,Adult male,9,3,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,0,Pine Grosbeak Adult Male,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,1,a photo of an adult male Pine Grosbeak.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,2,a field guide photo of an adult male Pine Grosbeak.,short_variant,Adult Male,10,5,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,0,Purple Finch Adult Male,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,1,a photo of an adult male Purple Finch.,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,2,a field guide photo of an adult male Purple Finch.,short_variant,Adult Male,9,3,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,0,Cassin's Finch Adult Male,short_variant,Adult Male,10,2,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,1,a photo of an adult male Cassin's Finch.,short_variant,Adult Male,10,2,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,2,a field guide photo of an adult male Cassin's Finch.,short_variant,Adult Male,10,2,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,0,House Finch Adult Male,short_variant,Adult Male,8,5,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,1,a photo of an adult male House Finch.,short_variant,Adult Male,8,5,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,2,a field guide photo of an adult male House Finch.,short_variant,Adult Male,8,5,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,0,Red Crossbill Adult Male,short_variant,Adult Male,7,5,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,1,a photo of an adult male Red Crossbill.,short_variant,Adult Male,7,5,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,2,a field guide photo of an adult male Red Crossbill.,short_variant,Adult Male,7,5,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,0,White-winged Crossbill Adult Male,short_variant,Adult Male,9,5,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,1,a photo of an adult male White-winged Crossbill.,short_variant,Adult Male,9,5,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,2,a field guide photo of an adult male White-winged Crossbill.,short_variant,Adult Male,9,5,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,0,Lesser Goldfinch Adult Male,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,1,a photo of an adult male Lesser Goldfinch.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,2,a field guide photo of an adult male Lesser Goldfinch.,short_variant,Adult Male,14,5,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,0,American Goldfinch Breeding Male,short_variant,Breeding Male,14,5,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,1,a photo of a breeding male American Goldfinch.,short_variant,Breeding Male,14,5,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,2,a field guide photo of a breeding male American Goldfinch.,short_variant,Breeding Male,14,5,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,0,Evening Grosbeak Adult Male,short_variant,Adult Male,12,3,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,1,a photo of an adult male Evening Grosbeak.,short_variant,Adult Male,12,3,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,2,a field guide photo of an adult male Evening Grosbeak.,short_variant,Adult Male,12,3,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,0,House Sparrow Male,short_variant,Male,12,3,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,1,a photo of a male House Sparrow.,short_variant,Male,12,3,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,2,a field guide photo of a male House Sparrow.,short_variant,Male,12,3,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,0,Vermilion Flycatcher Adult male,short_variant,Adult male,8,2,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,1,a photo of an adult male Vermilion Flycatcher.,short_variant,Adult male,8,2,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,2,a field guide photo of an adult male Vermilion Flycatcher.,short_variant,Adult male,8,2,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,0,Yellow-rumped Warbler Winter or juvenile Myrtle,short_variant,Winter or juvenile Myrtle,12,4,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,1,a photo of a winter or juvenile myrtle Yellow-rumped Warbler.,short_variant,Winter or juvenile Myrtle,12,4,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,2,a field guide photo of a winter or juvenile myrtle Yellow-rumped Warbler.,short_variant,Winter or juvenile Myrtle,12,4,needs_normalization|shared_variant_descriptor
799,343,Northwestern Crow,Northwestern Crow,0,Northwestern Crow,short_variant,,3,0,needs_normalization
799,343,Northwestern Crow,Northwestern Crow,1,a photo of a Northwestern Crow.,short_variant,,3,0,needs_normalization
799,343,Northwestern Crow,Northwestern Crow,2,a field guide photo of a Northwestern Crow.,short_variant,,3,0,needs_normalization
800,344,Fish Crow,Fish Crow,0,Fish Crow,short_variant,,7,3,needs_normalization
800,344,Fish Crow,Fish Crow,1,a photo of a Fish Crow.,short_variant,,7,3,needs_normalization
800,344,Fish Crow,Fish Crow,2,a field guide photo of a Fish Crow.,short_variant,,7,3,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,0,Chihuahuan Raven,short_variant,,3,1,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,1,a photo of a Chihuahuan Raven.,short_variant,,3,1,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,2,a field guide photo of a Chihuahuan Raven.,short_variant,,3,1,needs_normalization
802,346,Common Raven,Common Raven,0,Common Raven,short_variant,,5,2,needs_normalization
802,346,Common Raven,Common Raven,1,a photo of a Common Raven.,short_variant,,5,2,needs_normalization
802,346,Common Raven,Common Raven,2,a field guide photo of a Common Raven.,short_variant,,5,2,needs_normalization
803,347,Horned Lark,Horned Lark,0,Horned Lark,short_variant,,11,5,needs_normalization
803,347,Horned Lark,Horned Lark,1,a photo of a Horned Lark.,short_variant,,11,5,needs_normalization
803,347,Horned Lark,Horned Lark,2,a field guide photo of a Horned Lark.,short_variant,,11,5,needs_normalization
804,348,Tree Swallow,Tree Swallow,0,Tree Swallow,short_variant,,10,5,needs_normalization
804,348,Tree Swallow,Tree Swallow,1,a photo of a Tree Swallow.,short_variant,,10,5,needs_normalization
804,348,Tree Swallow,Tree Swallow,2,a field guide photo of a Tree Swallow.,short_variant,,10,5,needs_normalization
805,349,Violet-green Swallow,Violet-green Swallow,0,Violet-green Swallow,short_variant,,8,4,needs_normalization
805,349,Violet-green Swallow,Violet-green Swallow,1,a photo of a Violet-green Swallow.,short_variant,,8,4,needs_normalization
805,349,Violet-green Swallow,Violet-green Swallow,2,a field guide photo of a Violet-green Swallow.,short_variant,,8,4,needs_normalization
806,350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,0,Northern Rough-winged Swallow,short_variant,,9,5,needs_normalization
